Star Wars Original Trilogy,5087,https://archiveofourown.org/tags/Star%20Wars%20Original%20Trilogy/works,Cartoons *a* Comics *a* Graphic Novels
Deadpool - All Media Types,5003,https://archiveofourown.org/tags/Deadpool%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Avengers (Comics),4791,https://archiveofourown.org/tags/Avengers%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
The Legend of Zelda & Related Fandoms,4692,https://archiveofourown.org/tags/The%20Legend%20of%20Zelda%20*a*%20Related%20Fandoms/works,Cartoons *a* Comics *a* Graphic Novels
Teenage Mutant Ninja Turtles - All Media Types,4685,https://archiveofourown.org/tags/Teenage%20Mutant%20Ninja%20Turtles%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Star Wars: The Clone Wars (2008) - All Media Types,4552,https://archiveofourown.org/tags/Star%20Wars:%20The%20Clone%20Wars%20(2008)%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Dungeons & Dragons - All Media Types,4462,https://archiveofourown.org/tags/Dungeons%20*a*%20Dragons%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Archie Comics & Related Fandoms,4320,https://archiveofourown.org/tags/Archie%20Comics%20*a*%20Related%20Fandoms/works,Cartoons *a* Comics *a* Graphic Novels
Fullmetal Alchemist: Brotherhood & Manga,4304,https://archiveofourown.org/tags/Fullmetal%20Alchemist:%20Brotherhood%20*a*%20Manga/works,Cartoons *a* Comics *a* Graphic Novels
South Park,4096,https://archiveofourown.org/tags/South%20Park/works,Cartoons *a* Comics *a* Graphic Novels
DC Cinematic Universe,4073,https://archiveofourown.org/tags/DC%20Cinematic%20Universe/works,Cartoons *a* Comics *a* Graphic Novels
X-Men (Comicverse),3899,https://archiveofourown.org/tags/X-Men%20(Comicverse)/works,Cartoons *a* Comics *a* Graphic Novels
Transformers: Prime,3846,https://archiveofourown.org/tags/Transformers:%20Prime/works,Cartoons *a* Comics *a* Graphic Novels
Warcraft - All Media Types,3454,https://archiveofourown.org/tags/Warcraft%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
DC Animated Universe,3352,https://archiveofourown.org/tags/DC%20Animated%20Universe/works,Cartoons *a* Comics *a* Graphic Novels
Star Wars Legends: Sith Era - All Media Types,2960,https://archiveofourown.org/tags/Star%20Wars%20Legends:%20Sith%20Era%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Justice League - All Media Types,2842,https://archiveofourown.org/tags/Justice%20League%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Young Avengers (Comics),2761,https://archiveofourown.org/tags/Young%20Avengers%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
ワンパンマン | One-Punch Man,2723,https://archiveofourown.org/tags/%E3%83%AF%E3%83%B3%E3%83%91%E3%83%B3%E3%83%9E%E3%83%B3%20%7C%20One-Punch%20Man/works,Cartoons *a* Comics *a* Graphic Novels
Ghostbusters - All Media Types,2589,https://archiveofourown.org/tags/Ghostbusters%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Rick and Morty,2399,https://archiveofourown.org/tags/Rick%20and%20Morty/works,Cartoons *a* Comics *a* Graphic Novels
Star Wars: Rebels,2343,https://archiveofourown.org/tags/Star%20Wars:%20Rebels/works,Cartoons *a* Comics *a* Graphic Novels
Hawkeye (Comics),2342,https://archiveofourown.org/tags/Hawkeye%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Danny Phantom,2232,https://archiveofourown.org/tags/Danny%20Phantom/works,Cartoons *a* Comics *a* Graphic Novels
Resident Evil - All Media Types,2200,https://archiveofourown.org/tags/Resident%20Evil%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Teen Titans - All Media Types,2150,https://archiveofourown.org/tags/Teen%20Titans%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Nightwing (Comics),2029,https://archiveofourown.org/tags/Nightwing%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
モブサイコ100 | Mob Psycho 100,1964,https://archiveofourown.org/tags/%E3%83%A2%E3%83%96%E3%82%B5%E3%82%A4%E3%82%B3100%20%7C%20Mob%20Psycho%20100/works,Cartoons *a* Comics *a* Graphic Novels
My Little Pony,1873,https://archiveofourown.org/tags/My%20Little%20Pony/works,Cartoons *a* Comics *a* Graphic Novels
My Little Pony: Friendship is Magic,1785,https://archiveofourown.org/tags/My%20Little%20Pony:%20Friendship%20is%20Magic/works,Cartoons *a* Comics *a* Graphic Novels
Red Hood and the Outlaws (Comics),1753,https://archiveofourown.org/tags/Red%20Hood%20and%20the%20Outlaws%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Captain America (Comics),1737,https://archiveofourown.org/tags/Captain%20America%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
The Incredible Hulk (2008),1669,https://archiveofourown.org/tags/The%20Incredible%20Hulk%20(2008)/works,Cartoons *a* Comics *a* Graphic Novels
Teenage Mutant Ninja Turtles (TV 2012),1668,https://archiveofourown.org/tags/Teenage%20Mutant%20Ninja%20Turtles%20(TV%202012)/works,Cartoons *a* Comics *a* Graphic Novels
Red Robin (Comics),1562,https://archiveofourown.org/tags/Red%20Robin%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Sonic the Hedgehog - All Media Types,1549,https://archiveofourown.org/tags/Sonic%20the%20Hedgehog%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Wonder Woman - All Media Types,1530,https://archiveofourown.org/tags/Wonder%20Woman%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Eddsworld - All Media Types,1509,https://archiveofourown.org/tags/Eddsworld%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Teen Titans (Comics),1498,https://archiveofourown.org/tags/Teen%20Titans%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Transformers Animated (2007),1402,https://archiveofourown.org/tags/Transformers%20Animated%20(2007)/works,Cartoons *a* Comics *a* Graphic Novels
Teen Titans (Animated Series),1367,https://archiveofourown.org/tags/Teen%20Titans%20(Animated%20Series)/works,Cartoons *a* Comics *a* Graphic Novels
Justice League & Justice League Unlimited (Cartoons),1319,https://archiveofourown.org/tags/Justice%20League%20*a*%20Justice%20League%20Unlimited%20(Cartoons)/works,Cartoons *a* Comics *a* Graphic Novels
Fantastic Four,1276,https://archiveofourown.org/tags/Fantastic%20Four/works,Cartoons *a* Comics *a* Graphic Novels
Adventure Time,1275,https://archiveofourown.org/tags/Adventure%20Time/works,Cartoons *a* Comics *a* Graphic Novels
Camp Camp (Web Series),1248,https://archiveofourown.org/tags/Camp%20Camp%20(Web%20Series)/works,Cartoons *a* Comics *a* Graphic Novels
Watchmen - All Media Types,1237,https://archiveofourown.org/tags/Watchmen%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Deadpool (Comics),1235,https://archiveofourown.org/tags/Deadpool%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Teenage Mutant Ninja Turtles (TV 2003),1216,https://archiveofourown.org/tags/Teenage%20Mutant%20Ninja%20Turtles%20(TV%202003)/works,Cartoons *a* Comics *a* Graphic Novels
Tron - All Media Types,1168,https://archiveofourown.org/tags/Tron%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Metalocalypse,1114,https://archiveofourown.org/tags/Metalocalypse/works,Cartoons *a* Comics *a* Graphic Novels
The Flash (Comics),1031,https://archiveofourown.org/tags/The%20Flash%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Thor (Comics),1018,https://archiveofourown.org/tags/Thor%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Winter Soldier (Comics),1017,https://archiveofourown.org/tags/Winter%20Soldier%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Lego - All Media Types,1014,https://archiveofourown.org/tags/Lego%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Star vs. The Forces Of Evil,991,https://archiveofourown.org/tags/Star%20vs*d*%20The%20Forces%20Of%20Evil/works,Cartoons *a* Comics *a* Graphic Novels
Hellblazer & Related Fandoms,973,https://archiveofourown.org/tags/Hellblazer%20*a*%20Related%20Fandoms/works,Cartoons *a* Comics *a* Graphic Novels
Batman: The Animated Series,959,https://archiveofourown.org/tags/Batman:%20The%20Animated%20Series/works,Cartoons *a* Comics *a* Graphic Novels
Green Lantern - All Media Types,909,https://archiveofourown.org/tags/Green%20Lantern%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Under the Red Hood,891,https://archiveofourown.org/tags/Under%20the%20Red%20Hood/works,Cartoons *a* Comics *a* Graphic Novels
Superman (Comics),877,https://archiveofourown.org/tags/Superman%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Phineas and Ferb,876,https://archiveofourown.org/tags/Phineas%20and%20Ferb/works,Cartoons *a* Comics *a* Graphic Novels
Stand Still Stay Silent,869,https://archiveofourown.org/tags/Stand%20Still%20Stay%20Silent/works,Cartoons *a* Comics *a* Graphic Novels
Black Widow (Comics),864,https://archiveofourown.org/tags/Black%20Widow%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Serenity (2005),811,https://archiveofourown.org/tags/Serenity%20(2005)/works,Cartoons *a* Comics *a* Graphic Novels
Batman and Robin (Comics),802,https://archiveofourown.org/tags/Batman%20and%20Robin%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Iron Man (Comics),799,https://archiveofourown.org/tags/Iron%20Man%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Star Wars Legends: New Republic Era - All Media Types,784,https://archiveofourown.org/tags/Star%20Wars%20Legends:%20New%20Republic%20Era%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Batgirl (Comics),736,https://archiveofourown.org/tags/Batgirl%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
The Sandman (Comics),736,https://archiveofourown.org/tags/The%20Sandman%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
X-Men Evolution,722,https://archiveofourown.org/tags/X-Men%20Evolution/works,Cartoons *a* Comics *a* Graphic Novels
Over the Garden Wall (Cartoon),721,https://archiveofourown.org/tags/Over%20the%20Garden%20Wall%20(Cartoon)/works,Cartoons *a* Comics *a* Graphic Novels
Spider-Man (Comicverse),685,https://archiveofourown.org/tags/Spider-Man%20(Comicverse)/works,Cartoons *a* Comics *a* Graphic Novels
Robin (Comics),679,https://archiveofourown.org/tags/Robin%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Girl Genius (Webcomic),649,https://archiveofourown.org/tags/Girl%20Genius%20(Webcomic)/works,Cartoons *a* Comics *a* Graphic Novels
Marvel Ultimate Universe,634,https://archiveofourown.org/tags/Marvel%20Ultimate%20Universe/works,Cartoons *a* Comics *a* Graphic Novels
Invader Zim,632,https://archiveofourown.org/tags/Invader%20Zim/works,Cartoons *a* Comics *a* Graphic Novels
Daredevil (Comics),630,https://archiveofourown.org/tags/Daredevil%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Outsiders - Ambiguous Fandom,620,https://archiveofourown.org/tags/Outsiders%20-%20Ambiguous%20Fandom/works,Cartoons *a* Comics *a* Graphic Novels
Ben 10 Series,600,https://archiveofourown.org/tags/Ben%2010%20Series/works,Cartoons *a* Comics *a* Graphic Novels
Ultimate Spider-Man (Cartoon 2012),598,https://archiveofourown.org/tags/Ultimate%20Spider-Man%20(Cartoon%202012)/works,Cartoons *a* Comics *a* Graphic Novels
HAMLETMACHINE - Works,597,https://archiveofourown.org/tags/HAMLETMACHINE%20-%20Works/works,Cartoons *a* Comics *a* Graphic Novels
Villainous (Cartoon),597,https://archiveofourown.org/tags/Villainous%20(Cartoon)/works,Cartoons *a* Comics *a* Graphic Novels
Starfighter (Comic),595,https://archiveofourown.org/tags/Starfighter%20(Comic)/works,Cartoons *a* Comics *a* Graphic Novels
Batman: Arkham - All Media Types,594,https://archiveofourown.org/tags/Batman:%20Arkham%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Ed Edd n Eddy,586,https://archiveofourown.org/tags/Ed%20Edd%20n%20Eddy/works,Cartoons *a* Comics *a* Graphic Novels
Green Lantern (Comics),574,https://archiveofourown.org/tags/Green%20Lantern%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Daria (Cartoon),533,https://archiveofourown.org/tags/Daria%20(Cartoon)/works,Cartoons *a* Comics *a* Graphic Novels
The Walking Dead (Comics),530,https://archiveofourown.org/tags/The%20Walking%20Dead%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
The Mummy Series,510,https://archiveofourown.org/tags/The%20Mummy%20Series/works,Cartoons *a* Comics *a* Graphic Novels
Young Justice (Comics),500,https://archiveofourown.org/tags/Young%20Justice%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Superman/Batman (Comics),496,https://archiveofourown.org/tags/Superman*s*Batman%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Total Drama,487,https://archiveofourown.org/tags/Total%20Drama/works,Cartoons *a* Comics *a* Graphic Novels
Kim Possible (Cartoon),484,https://archiveofourown.org/tags/Kim%20Possible%20(Cartoon)/works,Cartoons *a* Comics *a* Graphic Novels
Xiaolin Showdown (Cartoon),480,https://archiveofourown.org/tags/Xiaolin%20Showdown%20(Cartoon)/works,Cartoons *a* Comics *a* Graphic Novels
킬링 스토킹 | Killing Stalking (Webcomic),476,https://archiveofourown.org/tags/%ED%82%AC%EB%A7%81%20%EC%8A%A4%ED%86%A0%ED%82%B9%20%7C%20Killing%20Stalking%20(Webcomic)/works,Cartoons *a* Comics *a* Graphic Novels
Loki: Agent of Asgard,466,https://archiveofourown.org/tags/Loki:%20Agent%20of%20Asgard/works,Cartoons *a* Comics *a* Graphic Novels
Transformers: Robots in Disguise (2015),466,https://archiveofourown.org/tags/Transformers:%20Robots%20in%20Disguise%20(2015)/works,Cartoons *a* Comics *a* Graphic Novels
Archie Comics,460,https://archiveofourown.org/tags/Archie%20Comics/works,Cartoons *a* Comics *a* Graphic Novels
Disney Duck Universe,422,https://archiveofourown.org/tags/Disney%20Duck%20Universe/works,Cartoons *a* Comics *a* Graphic Novels
Fantastic Four (Comicverse),422,https://archiveofourown.org/tags/Fantastic%20Four%20(Comicverse)/works,Cartoons *a* Comics *a* Graphic Novels
Gundam 00,421,https://archiveofourown.org/tags/Gundam%2000/works,Cartoons *a* Comics *a* Graphic Novels
Hellboy - All Media Types,420,https://archiveofourown.org/tags/Hellboy%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Wander Over Yonder,416,https://archiveofourown.org/tags/Wander%20Over%20Yonder/works,Cartoons *a* Comics *a* Graphic Novels
Batman Beyond,412,https://archiveofourown.org/tags/Batman%20Beyond/works,Cartoons *a* Comics *a* Graphic Novels
Transformers: Shattered Glass,395,https://archiveofourown.org/tags/Transformers:%20Shattered%20Glass/works,Cartoons *a* Comics *a* Graphic Novels
Tomb Raider & Related Fandoms,394,https://archiveofourown.org/tags/Tomb%20Raider%20*a*%20Related%20Fandoms/works,Cartoons *a* Comics *a* Graphic Novels
Buffy the Vampire Slayer (Comics),380,https://archiveofourown.org/tags/Buffy%20the%20Vampire%20Slayer%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Wonder Woman (Comics),377,https://archiveofourown.org/tags/Wonder%20Woman%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Scooby Doo - All Media Types,369,https://archiveofourown.org/tags/Scooby%20Doo%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
The Real Ghostbusters,365,https://archiveofourown.org/tags/The%20Real%20Ghostbusters/works,Cartoons *a* Comics *a* Graphic Novels
Supergirl (Comics),358,https://archiveofourown.org/tags/Supergirl%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Star Wars Legends: X-wing Series - All Media Types,354,https://archiveofourown.org/tags/Star%20Wars%20Legends:%20X-wing%20Series%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Marvel Ultimates,351,https://archiveofourown.org/tags/Marvel%20Ultimates/works,Cartoons *a* Comics *a* Graphic Novels
Judge Dredd - All Media Types,350,https://archiveofourown.org/tags/Judge%20Dredd%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
Avengers Assemble (Cartoon),349,https://archiveofourown.org/tags/Avengers%20Assemble%20(Cartoon)/works,Cartoons *a* Comics *a* Graphic Novels
Avengers: Earth's Mightiest Heroes,349,https://archiveofourown.org/tags/Avengers:%20Earth's%20Mightiest%20Heroes/works,Cartoons *a* Comics *a* Graphic Novels
Superboy (Comics),340,https://archiveofourown.org/tags/Superboy%20(Comics)/works,Cartoons *a* Comics *a* Graphic Novels
Cable and Deadpool,336,https://archiveofourown.org/tags/Cable%20and%20Deadpool/works,Cartoons *a* Comics *a* Graphic Novels
Problem Sleuth (Webcomic),336,https://archiveofourown.org/tags/Problem%20Sleuth%20(Webcomic)/works,Cartoons *a* Comics *a* Graphic Novels
Blade - All Media Types,329,https://archiveofourown.org/tags/Blade%20-%20All%20Media%20Types/works,Cartoons *a* Comics *a* Graphic Novels
The Transformers (Cartoon Generation One),328,https://archiveofourown.org/tags/The%20Transformers%20(Cartoon%20Generation%20One)/works,Cartoons *a* Comics *a* Graphic Novels
Motorcity,316,https://archiveofourown.org/tags/Motorcity/works,Cartoons *a* Comics *a* Graphic Novels
Voltron: Lion Voltron,316,https://archiveofourown.org/tags/Voltron:%20Lion%20Voltron/works,Cartoons *a* Comics *a* Graphic Novels
