BUJOLD Lois McMaster - Works,2571,https://archiveofourown.org/tags/BUJOLD%20Lois%20McMaster%20-%20Works/works,Books *a* Literature
Inspector Morse & Related Fandoms,2555,https://archiveofourown.org/tags/Inspector%20Morse%20*a*%20Related%20Fandoms/works,Books *a* Literature
Vorkosigan Saga - Lois McMaster Bujold,2442,https://archiveofourown.org/tags/Vorkosigan%20Saga%20-%20Lois%20McMaster%20Bujold/works,Books *a* Literature
Les Misérables - Schönberg/Boublil,2379,https://archiveofourown.org/tags/Les%20Mis%C3%A9rables%20-%20Sch%C3%B6nberg*s*Boublil/works,Books *a* Literature
All For the Game - Nora Sakavic,2318,https://archiveofourown.org/tags/All%20For%20the%20Game%20-%20Nora%20Sakavic/works,Books *a* Literature
KING Stephen - Works,2301,https://archiveofourown.org/tags/KING%20Stephen%20-%20Works/works,Books *a* Literature
Greek and Roman Mythology,2209,https://archiveofourown.org/tags/Greek%20and%20Roman%20Mythology/works,Books *a* Literature
Chronicles of Narnia - C. S. Lewis,2176,https://archiveofourown.org/tags/Chronicles%20of%20Narnia%20-%20C*d*%20S*d*%20Lewis/works,Books *a* Literature
PIERCE Tamora - Works,2168,https://archiveofourown.org/tags/PIERCE%20Tamora%20-%20Works/works,Books *a* Literature
The Legend of Sleepy Hollow - All Media Types,2115,https://archiveofourown.org/tags/The%20Legend%20of%20Sleepy%20Hollow%20-%20All%20Media%20Types/works,Books *a* Literature
Pride and Prejudice & Related Fandoms,2009,https://archiveofourown.org/tags/Pride%20and%20Prejudice%20*a*%20Related%20Fandoms/works,Books *a* Literature
Discworld - Terry Pratchett,1939,https://archiveofourown.org/tags/Discworld%20-%20Terry%20Pratchett/works,Books *a* Literature
Dracula & Related Fandoms,1924,https://archiveofourown.org/tags/Dracula%20*a*%20Related%20Fandoms/works,Books *a* Literature
Fairy Tales & Related Fandoms,1910,https://archiveofourown.org/tags/Fairy%20Tales%20*a*%20Related%20Fandoms/works,Books *a* Literature
Beauty and the Beast - All Media Types,1880,https://archiveofourown.org/tags/Beauty%20and%20the%20Beast%20-%20All%20Media%20Types/works,Books *a* Literature
IT - Stephen King,1848,https://archiveofourown.org/tags/IT%20-%20Stephen%20King/works,Books *a* Literature
Alice's Adventures in Wonderland & Related Fandoms,1844,https://archiveofourown.org/tags/Alice's%20Adventures%20in%20Wonderland%20*a*%20Related%20Fandoms/works,Books *a* Literature
