A Room With a View - All Media Types,22
Swing Kids (1993),22
Teen Beach Movie (Movies),22
The Accountant (2016),21
Amadeus (1984),21
Balto (Movies),21
Bridge to Terabithia (2007),21
Chitty Chitty Bang Bang - All Media Types,21
Confessions of a Shopaholic (2009),21
Death Proof (2007),21
Edward Scissorhands (1990),21
Escape from New York (Movies),21
The Forsaken (2001),21
G.I. Joe: Retaliation (2013),21
Grosse Point Blank (1997),21
The Jane Austen Book Club (2007),21
Looper (2012),21
The Normal Heart (2014),21
The Parent Trap (1998),21
The Raid (Movies - Evans),21
The Revenant (2016),21
Savages Series - Don Winslow,21
Shanghai Noon (Movies),21
Subspecies (1991),21
Were the World Mine (2008),21
The X-Files: Fight the Future (1998),21
Adventures in Babysitting (1987),20
Catch Me If You Can (2002),20
Cursed (2005),20
Elysium (2013),20
Finding Dory (2016),20
A Goofy Movie (1995),20
Justice League vs. Teen Titans (2016),20
Karate Kid (Movies),20
Men With Brooms (2002),20
Mona Lisa Smile (2003),20
Un monstre à Paris | A Monster in Paris (2011),20
My Beautiful Laundrette (1985),20
Natural Born Killers (1994),20
Pan (2015),20
Plunkett and Macleane (1999),20
Rocky Series (Movies),20
Romeo+Juliet (1996),20
Sala Samobójców | Suicide Room (2011),20
Slow West (2015),20
Some Like It Hot (1959),20
The Thing - All Media Types,20
Avalon High (2010),19
Beautiful Creatures (2013),19
Bolt (2008),19
The Brothers Grimm (2005),19
Cabaret (1972),19
Conan the Barbarian & Related Fandoms,19
The Conjuring (Movies),19
The Cutting Edge (1992),19
狄仁傑 | Dí Rénjié | Detective Dee (Movies),19
Drive (2011),19
Flash Gordon - All Media Types,19
Gifted (2017),19
Godzilla (2014),19
Jack Ryan: Shadow Recruit (2014),19
Kinky Boots (2005),19
Knight Rider 2000,19
The Legend of Tarzan (2016),19
Lethal Weapon (Movies),19
Litchi Hikari Club | Lychee Light Club,19
Mojo - All Media Types,19
Ninja Assassin (2009),19
Passengers (2016),19
Pinocchio (1940),19
Saving Face (2004),19
Scooby-Doo! (Live-action Movies),19
Secretary (2002),19
Seven Brides for Seven Brothers (1954),19
Smokin' Aces (2006),19
Stranger Than Fiction (2006),19
The Sword in the Stone (1963),19
The Three Musketeers (1993),19
Thumbelina (1994),19
Tigerland (2000),19
Transporter (Movies),19
Trilogia del dollaro | Dollars Trilogy,19
The Truman Show (1998),19
War Boys (2009),19
While You Were Sleeping (1995),19
Willow (1988),19
Young Guns (Movies),19
The Abyss (1989),18
American Assassin (2017),18
Arthur Christmas (2011),18
Big Trouble in Little China (1986),18
The Black Cauldron (1985),18
Blazing Saddles (1974),18
The Bourne Identity (2002),18
Bridesmaids (2011),18
Contact - Ambiguous Fandom,18
Death Sentence (2007),18
The Emoji Movie (2017),18
Filth (2013),18
Gone Girl (2014),18
아가씨 | The Handmaiden (2016),18
The Hunger (1983),18
Kaminey | Scoundrels (2009),18
Little Miss Sunshine,18
Nerve (2016),18
The Neverending Story (Movies),18
Pilgrimage (2017),18
The Place Beyond the Pines (2012),18
Princess Protection Program (2009),18
The Ring (2002),18
The Saint - All Media Types,18
The Secret Garden (1993),18
Senjou no Merry Christmas | Merry Christmas Mr. Lawrence | Furyo (1983),18
Shutter Island (2010),18
Silent Hill: Revelation 3D (2012),18
Tron: The Next Day (2011),18
Twister (1996),18
Camp Rock (2008),17
Devour (2005),17
Dune (1984),17
Elektra (2005),17
Everybody Wants Some!! (2016),17
Ghost Ship (2002),17
Grease 2 (1982),17
House of 1000 Corpses (Movies),17
In and Out (1997),17
In the Heart of the Sea (2015),17
John Carter (2012),17
Jongens | Boys (2014),17
The Last Unicorn (1982),17
Léon | The Professional (1994),17
The Lobster (2015),17
關雲長ㅣThe Lost Bladesman (2011),17
Murder by Numbers (2002),17
Ned Kelly (2003),17
The Patriot (2000),17
铁道飞虎 | Railroad Tigers (2016),17
Robin Hood (2010),17
The Runaways (2010),17
Saved! (2004),17
The Secret of Moonacre (2008),17
Shimotsuma Monogatari | Kamikaze Girls - All Media Types,17
Spy Game (2001),17
Supergirl (1984),17
Swiss Army Man (2016),17
Total Recall (2012),17
True Grit (2010),17
Without a Clue (1988),17
Annie (1982),16
Armageddon (1998),16
Australia (2008),16
The Boxtrolls (2014),16
Carrie (2013),16
Centurion (2010),16
Cowboys & Aliens (2011),16
Darklight (2004),16
Dawn of the Dead (1978),16
Dead Fish (2005),16
Eddie the Eagle (2016),16
Final Destination (Movies),16
Good Will Hunting (1997),16
Harold and Kumar (Movies),16
The Heat (2013),16
Home Alone (Movies),16
Last Night (1998),16
The Last Samurai (2003),16
Me Before You (2016),16
Minority Report (2002),16
Nativity! (Movies - Isitt),16
Paperman (Short Film 2012),16
Pearl Harbor (2001),16
Rush Hour (1998),16
Stick It (2006),16
Teenage Mutant Ninja Turtles (1990s Movies),16
Thief Lord (2006),16
The Thing (1982),16
Wonder Boys - All Media Types,16
The Adjustment Bureau (2011),15
Aspen Extreme (1993),15
Bedknobs and Broomsticks (1971),15
Bound (1996),15
Brother Bear (2003),15
Death Race (2008),15
Dog Soldiers (2002),15
Dorian Gray (2009),15
Dracula 2000 (Movies),15
Frequency (2000),15
Gremlins (Movies),15
Handsome Devil (2016),15
Der Himmel über Berlin | Wings of Desire (1987),15
Horror of Dracula (1958),15
Hot Tub Time Machine (2010),15
The Hunt for Red October (1990),15
Juno (2007),15
Killer Joe (2011),15
The Legend of Barney Thomson (2015),15
Oliver & Company (1988),15
Polar Express - All Media Types,15
Predator 2 (1990),15
Rebel Without a Cause (1955),15
Sherlock Holmes (Rathbone films),15
Slither (2006),15
Starship Troopers (1997),15
Super 8 (2011),15
Weekend (2011),15
Wimbledon (2004),15
战狼 | Wolf Warriors (Movies),15
Y tu mamá también (2001),15
Zodiac (2007),15
50/50 (2011),14
Ace Ventura (Movies),14
Aeon Flux - All Media Types,14
Assassination of Jesse James by the Coward Robert Ford (2007),14
The Best Exotic Marigold Hotel (Movies),14
Il buono il brutto il cattivo | The Good The Bad and The Ugly (1966),14
Chocolat (2000),14
Cinderella (1997),14
Crazy Stupid Love (2011),14
Dracula (1931),14
Drop Dead Fred (1991),14
Forrest Gump (1994),14
Four Weddings and a Funeral (1994),14
Frankenstein (1931),14
Godzilla (1998),14
Gunless (2010),14
Haywire (2011),14
I Frankenstein (2014),14
Into The Storm (2014),14
Jonah Hex (2010),14
Loving Annabelle (2006),14
Lucy (2014),14
Les Misérables (Movie 1978),14
Much Ado About Nothing (2012),14
Мир Полудня | Noon Universe - All Media Types,14
Om Shanti Om (2007),14
Our Idiot Brother (2011),14
P.S. I Love You (2007),14
Pineapple Express (2008),14
Planet of the Apes (2001),14
RoboCop (2014),14
Shakespeare in Love (1998),14
Shooting Dogs (2005),14
The Sixth Sense (1999),14
Super Mario Bros. (1993),14
Taken (2008),14
Tank Girl (1995),14
Teen Titans: The Judas Contract (2017),14
Thelma and Louise (1991),14
This Is the End (2013),14
Twelve and Holding (2005),14
Uchu Senkan Yamato | Space Battleship Yamato (2010),14
Victor Victoria (1982),14
White Christmas (1954),14
Yentl (1983),14
4th Man Out (2015),13
All Dogs Go to Heaven (Movies),13
Almost Famous (2000),13
Amazing Grace (2006),13
American Mary (2012),13
Aquaman (2018),13
Archipelago (2010),13
Austenland - All Media Types,13
Brooklyn (2015),13
Buried On Sunday (1992),13
Byzantium (2012),13
Charlie Bartlett (2007),13
A Clockwork Orange (1971),13
Contact (1997),13
A Cure For Wellness (2016),13
The Drop (2014),13
The Duchess (2008),13
Hancock (2008),13
Holes (2003),13
The Holiday (2006),13
The Last Five Years (2014),13
Max Payne - All Media Types,13
Monsters vs Aliens (2009),13
Mой нежно любимый детектив | My Dearly Beloved Detective (1986),13
The Nanny Diaries - All Media Types,13
Neighbors | Bad Neighbours (Movies),13
Parked (2010),13
Paul Blart: Mall Cop (Movies),13
Pompeii (2014),13
The Private Life of Sherlock Holmes (1970),13
Rango (2011),13
The Resident (2011),13
Salt (2010),13
The Secret of NIMH (1982),13
The Shadow (1994),13
屍者の帝国 | Shisha no Teikoku | Empire of Corpses - All Media Types,13
Spy Kids (Movies),13
Strictly Ballroom (1992),13
Teenage Mutant Ninja Turtles: Turtles Forever (2009),13
The Triangle (2001),13
The Usual Suspects (1995),13
Wallace & Gromit,13
Wonder Woman (2009),13
The World Is Not Enough (1999),13
10 Cloverfield Lane (2016),12
Always Crashing in the Same Car (2007),12
American Pie (Movies),12
August Rush (2007),12
Barbie as The Princess and the Pauper (2004),12
The Bourne Ultimatum (2007),12
The Brides of Dracula (1960),12
California Solo (2012),12
Carrie (1976),12
Center Stage (2000),12
Chloe (2009),12
The Crying Game (1992),12
The Danish Girl - All Media Types,12
Dyrene i Hakkebakkeskogen | In the Forest of Huckybucky (2016),12
Fantaghirò | The Cave of the Golden Rose (Movies),12
Floating (1997),12
Free Willy Series,12
Fung Wan | Storm Riders (Movies),12
Girl Interrupted (1999),12
Goosebumps (2015),12
The Green Mile (1999),12
Her (2013),12
Item 47 (Marvel Short Film),12
Jìng Hung Būn Sìk | A Better Tomorrow (2018),12
Judas Kiss (2011),12
Kal Ho Naa Ho (2003),12
Knight and Day (2010),12
Little Favour (2013),12
The Magnificent Seven (1960),12
Miss Pettigrew Lives for a Day (2008),12
Mother's Day (2010),12
My Soul to Take (2010),12
Near Dark (1987),12
Okja (2017),12
Palo Alto (2013),12
Quills (2000),12
Red Riding Hood (2011),12
Romeo and Juliet (1968),12
Sabrina (1954),12
The Scarlet Letter - All Media Types,12
The Secret Life of Walter Mitty - All Media Types,12
Shimotsuma Monogatari | Kamikaze Girls (2004),12
Speed (1994),12
Spirit: Stallion of the Cimarron (2002),12
Stigmata (1999),12
Sweet (2000),12
The Three Caballeros (1944),12
Trance (2013),12
The Two Faces of January (2014),12
Unbroken (2014),12
When Harry Met Sally (1989),12
A Woman's Face (1941),12
You've Got Mail (1998),12
Adventures in Babysitting (2016),11
All Dogs Go to Heaven (1989),11
Batman: The Dark Knight Returns (2012-2013),11
Baywatch (2017),11
Ben-Hur (1959),11
Billy Lynn's Long Halftime Walk (2016),11
Blinkende lygter | Flickering Lights (2000),11
Bon Cop Bad Cop (2006),11
Boys Love | Schoolboy Crush,11
Bringing Up Baby (1938),11
Bruce Almighty (2003),11
Cirque du Freak: The Vampire's Assistant (2009),11
Clerks. (1994),11
Collateral (2004),11
Ender's Game (2013),11
Event Horizon (1997),11
Fish Tank (2009),11
The Girl With The Dragon Tattoo (2011),11
The Grudge (US Movies),11
The Guest (2014),11
Hail Caesar! (2016),11
Hidden Figures (2016),11
The Hitcher (2007),11
Horrible Bosses (Movies),11
Hysteria (2011),11
I Robot (2004),11
J. Edgar (2011),11
Kate & Leopold (2001),11
Krampus (2015),11
LEGO Star Wars - All Media Types,11
A Little Princess (1995),11
The Mechanic (2011),11
西游记之大圣归来 | Monkey King: Hero is Back (2015),11
Monte Carlo (2011),11
The Muppets (2011),11
My Bodyguard (1980),11
Nanny McPhee (2005),11
Never Let Me Go (2010),11
The Notebook (2004),11
女刑警之黑色魔方 | Nǚ Xíng Jǐng Zhī Hēi Sè Mó Fāng (2005),11
Perfume: The Story of a Murderer - All Media Types,11
The Phantom of the Opera (1989),11
Phantom of the Paradise (1974),11
Phone Booth (2002),11
Point Break (1991),11
Popstar: Never Stop Never Stopping (2016),11
Pretty Woman (1990),11
Prisoners (2013),11
Real Steel (2011),11
Red Dawn (2012),11
Repo Men (2010),11
Se7en (1995),11
Stolen Women Captured Hearts (1997),11
Storks (2016),11
Tempo (2003),11
Le tour du monde en quatre-vingts jours | Around the World in Eighty Days - All Media Types,11
Towelhead (2007),11
Urban Ghost Story (1998),11
The Watcher (2000),11
Wilde (1997),11
Young Sherlock Holmes (1985),11
101 Dalmatians (1996),10
8 femmes (2002),10
Aeon Flux (2005),10
American Ultra (2015),10
Apocalypse Now (1979),10
Arsenic and Old Lace (1944),10
Austin Powers (Movies),10
The Blair Witch Project (1999),10
Bloomington (2010),10
Bright (2017),10
Captain America (1944),10
Century Hotel (2001),10
Clerks II (2006),10
Creature from the Black Lagoon (1954),10
Dangerous Liaisons (1988),10
A Dangerous Man: Lawrence After Arabia (1990),10
A Dangerous Method (2011),10
Daybreakers (2009),10
The Decoy Bride (2011),10
Demon Under Glass (2002),10
Die Another Day (2002),10
E.T.: The Extra-Terrestrial (1982),10
Le fabuleux destin d'Amélie Poulain | Amélie (2001),10
Flight of the Phoenix (2004),10
Frank (2014),10
Frankenstein (Movies - Hammer),10
Gamer (2009),10
Get Real (1998),10
Gone in Sixty Seconds (2000),10
Heat (1995),10
The Host (2013),10
Как я провёл этим летом | How I Ended This Summer (2009),10
Immortals (2011),10
In Bruges (2008),10
In Dreams (1999),10
Into The White (2012),10
Iron Lady (2011),10
It's Complicated (2010),10
The Last King of Scotland (2006),10
Like Minds | Murderous Intent (2006),10
Logan Lucky (2017),10
Lord of War (2005),10
The Man in the Iron Mask (1998),10
Memento (2000),10
Miami Vice (2006),10
Moonrise Kingdom (2012),10
Mrs Brown (1997),10
Nancy Drew (2007),10
Ogniem i Mieczem | With Fire and Sword (1999),10
One Flew Over the Cuckoo's Nest (1975),10
Paul (2011),10
Premium Rush (2012),10
The Raven (2012),10
Revenger's Tragedy - All Media Types,10
摇滚藏獒 | Rock Dog (2016),10
Rudderless (2014),10
The Salvation (2014),10
Shock Treatment (1981),10
Sinister (Movies),10
Soldier's Girl (2003),10
智取威虎山 | The Taking of Tiger Mountain (2014),10
Tropic Thunder (2008),10
The Virgin Suicides (1999),10
The Warriors (Yurick) - All Media Types,10
The Witch (2016),10
The Wolfman (2010),10
Xtro-II (1990),10
The Age of Adaline (2015),9
American Beauty (1999),9
The American President (1995),9
서양골동양과자점 앤티크 | Antique (2008),9
Appaloosa - All Media Types,9
Batman: The Killing Joke (2016),9
The Beguiled (2017),9
Black Stallion - All Media Types,9
Bleeder (1999),9
Breakfast at Tiffany's (1961),9
Cheaper by the Dozen (Movies),9
Children of Men (2006),9
Cloudy with a Chance of Meatballs - All Media Types,9
Coco Chanel & Igor Stravinsky (2009),9
Copycat (1995),9
Count of Monte Cristo (2002),9
臥虎藏龍 | Crouching Tiger Hidden Dragon (Movies),9
Cube (1997 2002 2004),9
Cutie Honey - All Media Types,9
Down with Love (2003),9
Enemy Mine (1985),9
Entrapment (1999),9
Evening (2007),9
The Exorcist (1973),9
Fantastic Mr. Fox,9
Ferocious Planet (2011),9
Экипаж | Flight Crew (2016),9
Freddy vs. Jason (2003),9
G. I. Jane (1997),9
Ghost World (2001),9
Hard Target (1993),9
Held der Gladiatoren (2003),9
Hell or High Water (2016),9
Hugo (2011),9
Ice Men (2004),9
無間道 | Infernal Affairs Trilogy (Movies),9
Italian Job (2003),9
Jack et la mécanique du cœur | Jack and the Cuckoo-Clock Heart (2013),9
Jack Reacher (Movies),9
John Dies at the End (2012),9
Just My Luck (2006),9
King Kong (1933),9
Land of the Dead (2005),9
Less than Zero (1987),9
Life of Pi - All Media Types,9
The Little Vampire (2000),9
Lost in Translation (2003),9
Lucky Number Slevin (2006),9
The Mask (1994),9
The Mask of Zorro (1998),9
Maverick - All Media Types,9
Meet Joe Black (1998),9
Midnight Cowboy (1969),9
Mirror Mirror (2012),9
Notting Hill (1999),9
Oblivion (2013),9
Once - All Media Types,9
The Philosophers (2013),9
The Pianist (2002),9
Plan B (2009),9
Point Break (2015),9
Private Romeo (2011),9
Puppet Master (Movies),9
Remember the Titans (2000),9
Rio (Movies - Saldanha),9
Scanners II: The New Order (1991),9
Scooby-Doo and the Ghoul School (1988),9
The Secret Life of Walter Mitty (2013),9
Spaceballs (1987),9
Still Crazy (1998),9
Strange Days (1995),9
Street Kings (2008),9
Sunset Boulevard - All Media Types,9
Sweet Home Alabama (2002),9
Testament of Youth (2015),9
thirteen (2003),9
Tomorrow When the War Began (2010),9
Total Eclipse (1995),9
Triple 9 (2016),9
Unstoppable (2010),9
W.E. (2011),9
The Warriors (1979),9
Whiskey Tango Foxtrot (2016),9
White House Down (2013),9
Winter's Bone (2010),9
Witch Mountain (Movies - Hough),9
The Wolf Man (1941),9
Wreckers (2011),9
13 Going On 30 (2004),8
17 Again (2009),8
All the President's Men (1976),8
Another Country (1984),8
The Apparition (2012),8
Bandage (2010),8
Beautiful Thing (1996),8
Begin Again (2013 Carney),8
Behind the Mask: The Rise of Leslie Vernon (2006),8
Belle (2013),8
Ben-Hur (2016),8
Bitch Slap (2010),8
Braveheart (1995),8
Bright Star (2009),8
Calamity Jane (1953),8
Cats Don't Dance (1997),8
The Cave (2005),8
Child 44 (2014),8
Crossworlds (1997),8
Dances with Wolves (1990),8
Death and Cremation (2010),8
Dirty Dancing: Havana Nights (2004),8
Do Começo ao Fim | From Beginning to End (2009),8
Double Happiness (1994),8
The Duff (2015),8
Dumbo (1941),8
Elvira Mistress of the Dark (1988),8
Enemy at the Gates (2001),8
Face/Off (1997),8
Fanboys (2008),8
Fantasia 2000 (1999),8
The Finest Hours (2016),8
Forbidden Kingdom (2008),8
Ghost (1990),8
Гоголь. Начало | Gogol. The Beginning (2017),8
Happy Feet (Movies),8
The Haunting (1999),8
Hogfather (2006),8
Hostel (Movies),8
The Hours (2002),8
Inspector Gadget (Live Action Movies),8
Irrefutable Truth About Demons (2000),8
Just Like Heaven (2005),8
Justice League: Throne of Atlantis (2015),8
The King & I - All Media Types,8
La leggenda del pianista sull'oceano | The Legend of 1900 (1998),8
让子弹飞 | Let the Bullets Fly (2010),8
Local Hero (1983),8
The Loft (2014),8
Lone Hero (2002),8
Machete (2010),8
The Maltese Falcon (1941),8
Manhunter (1986),8
Marie Antoinette (2006),8
MASH (1970),8
Les Misérables (Movie 1952),8
Music and Lyrics (2007),8
My Friend Dahmer (2017),8
My Name is Bruce (2007),8
Puss in Boots (2011),8
Quest for Camelot (1998),8
Quiz Show (1994),8
R.I.P.D.,8
Razor Sharp (2006),8
The Rescuers (Movies),8
Revengers Tragedy (2003),8
The Rock (1996),8
Roman Holiday (1953),8
Saving Private Ryan (1998),8
The Scarlet Pimpernel (1982),8
Set the Thames on Fire (2015),8
Showdown in Little Tokyo (1991),8
Silence (2016),8
Silver Wolf (1999),8
The Singer Not the Song (1961),8
The Sinking of the Laconia (2011),8
Sixteen Candles (1984),8
Snatch. (2000),8
Solace (2015),8
Some Kind of Wonderful (1987),8
The Spirit (2008),8
Split Second (1992),8
好きっていいなよ。| Sukitte ii na yo. | Say I Love You. - All Media Types,8
Surrealissimo: The Scandalous Success of Salvador Dali (2002),8
Twelfth Night (1996),8
Varsity Blues (1999),8
Versus (2000 Kitamura),8
The Woman in Black (2012),8
The Yards (1999),8
Zero Day (2003),8
Adams æbler | Adam's Apples (2005),7
Adventureland (2009),7
Air Bud (1997),7
Al di là della legge | Beyond the Law (1968),7
Aliens in the Attic (2009),7
All Cheerleaders Die (2013),7
As Above So Below (2014),7
Astro Boy (2009),7
Baby Mama (2008),7
The Big Lebowski (1998),7
Boat that Rocked | Pirate Radio (2009),7
Bravo Two Zero (1999),7
Brideshead Revisited (2008),7
The Bridges of Madison County - All Media Types,7
A Bug's Life (1998),7
Bunraku (2010),7
Burlesque (2010),7
The Bye Bye Man (2017),7
Catwoman (2004),7
The Cell (2000),7
Chak De! India (2007),7
Les chansons d'amour | Love Songs (2007),7
Chicken Run (2000),7
Citizen Kane (1941),7
Clouds of Sils Maria (2014),7
Cold Mountain (2003),7
Dahmer (2002),7
The Descent (2005),7
Different for Girls (1996),7
Dodgeball: A True Underdog Story (2004),7
Doomsday (2008),7
Easy Virtue (2008),7
An Education (2009),7
Fired Up! (2009),7
Firestarter - All Media Types,7
Flammen & Citronen | Flame & Citron (2008),7
Flash Gordon (1980),7
Footloose (1984),7
Funny Games (2007),7
Fur (2006),7
The Girl King (2015),7
The Girl on the Train (2016),7
God's Own Country (2017),7
Gold Diggers (1995),7
Goldfinger (1964),7
Hackers (1995),7
Hamlet (1996),7
Hamlet (2009),7
The Haunted Mansion (2003),7
Help! (1965),7
High & Low The Red Rain (2016),7
High-Rise (2015) RPF,7
Holiday (1938),7
How the Grinch Stole Christmas (2000),7
In Your Eyes (2014),7
葉問 | Ip Man (Movies),7
金田一少年の事件簿 | Kindaichi Shounen no Jikenbo | Kindaichi Case Files - All Media Types,7
Lady Jane (1986),7
The Last Witch Hunter (2015),7
Little Nemo: Adventures in Slumberland (1989),7
Little Women (1994),7
Lost in Space (1998),7
Man of Tai Chi (2013),7
Metropolis (1927),7
Midnight in Paris (2011),7
Il mio West | Gunslinger's Revenge (1998),7
Miss Congeniality (Movies),7
Miss Julie (2014),7
The Mummy: Tomb of the Dragon Emperor (2008),7
Muppets Most Wanted (2014),7
Northmen: A Viking Saga (2014),7
Nosferatu (1921),7
Oculus (2014),7
Pete's Dragon (2016),7
Plata Quemada | Burnt Money (2000),7
Police Academy (Movies),7
The Princess and the Goblin - All Media Types,7
Rio Bravo (1959),7
Secondhand Lions (2003),7
Sharktopus (2010),7
Shelter: The Animation (2016 Short Film),7
Sherlock Holmes and the Case of the Silk Stocking (2004),7
The Slipper and the Rose (1976),7
Space Jam (1996),7
The Spy Next Door (2010),7
Stage Door (1937),7
Starsky & Hutch (2004),7
Stealth (2005),7
Taxi Driver (1976),7
Teen Wolf (Movies),7
This is Spinal Tap (1984),7
Trapeze (1956),7
Tremors (1990),7
U.S. Marshals (1998),7
Unbreakable (2000),7
Undercover Blues (1993),7
Vertical Limit (2000),7
Westworld (1973),7
Where the Heart Is (2000),7
Young Blades (2001),7
Zerophilia (2006),7
Zombie Apocalypse (2011),7
30 Days of Night (2007),6
Adore (2013),6
The Adventures of Sharkboy and Lavagirl in 3-D (2005),6
The Awakening (2011),6
The Baker (2007),6
Battleship (2012),6
Beastly (2011),6
Before Sunrise (1995),6
Before We Go (2014),6
Bella and the Boys (2004),6
Beowulf (2007),6
本命年 | Black Snow (1990),6
Blomsterfangen (1996),6
The Book of Eli (2010),6
The Brave Little Toaster (1987),6
Bull Durham (1988),6
La Cage aux Folles - All Media Types,6
Charlotte Gray (2001),6
Children's Hour (1961),6
The Chumscrubber (2005),6
City of Angels (1998),6
Cloverfield (2008),6
The Company of Wolves - All Media Types,6
Cool World (1992),6
Cry-Baby (1990),6
Da Vinci Code (2006),6
Dead Man on Campus (1998),6
Dear Frankie (2004),6
Death Note (2017),6
Deep Blue Sea (1999),6
Deep Impact (1998),6
A Dog's Breakfast (2006),6
Don Jon (2013),6
Don: The Chase Begins Again (Movies),6
The Dreamers (2003),6
黑社會 | Election (Movies),6
Family Album (1994),6
Far from the Madding Crowd (2015),6
The Fly (1986),6
The Fox and the Hound (1981),6
Frances Ha (2012),6
Freaks (1932),6
Friends with Benefits (2011 Movie),6
The Game (1997),6
Gamera (Movies),6
Gangster Squad (2013),6
The Ghost and Mrs. Muir (1947),6
Ghost in the Shell (2017),6
Girl with a Pearl Earring - All Media Types,6
The Giver (2014),6
Gojira | Godzilla (1954),6
The Guns of Navarone (1961),6
A Hard Day's Night (1964),6
Harvey (1950),6
The House is Burning (2006),6
How to Be a Serial Killer (2008),6
Howards End (1992),6
Hævnen | In a Better World (2010),6
I Heart Huckabees (2004),6
I Love You to Death (1990),6
I Saw the Light (2015),6
Igby Goes Down (2002),6
The Illusionist (2006),6
The Invisible (2007),6
The Island of Dr. Moreau (1996),6
It Follows (2014),6
Jarhead (2005),6
Jason Bourne (2016),6
Jeepers Creepers (2001),6
Joseph: King of Dreams (2000),6
Josie and the Pussycats (2001),6
Kaboom (2010),6
The Kingdom (2007),6
Lake Placid (1999),6
The Last Starfighter (1984),6
The Last Station (2009),6
精武風雲·陳真 l Legend of the Fist: The Return of Chen Zhen (2010),6
Les Dissociés (2015),6
Life as a House (2001),6
The Light Between Oceans (2016),6
Logan's Run (1976),6
Lolita (1997),6
Love Rosie (2014),6
The Magic of Ordinary Days (2005),6
Mama (2013),6
Men With Guns (1997 Skogland),6
Mojo (1997),6
老炮儿 | Mr. Six (2015),6
Muppet Treasure Island (1996),6
My Best Friend is a Vampire | I Was a Teenage Vampire (1987),6
The Neon Demon (2016),6
Never Back Down (2008 2011),6
New Year's Eve (2011),6
Nosferatu (1979),6
O Brother Where Art Thou? (2000),6
踊る大捜査線 | Odoru Daisousasen | Bayside Shakedown - All Media Types,6
Ondine (2009),6
Over the Hedge (2006),6
The Pacifier (2005),6
Pandorum,6
Paprika (2006),6
Pathfinder (2007),6
Pathology (2008),6
Per qualche dollaro in più | For A Few Dollars More (1965),6
Le Petit Prince | The Little Prince (2015),6
The Pirates of Penzance (1983),6
Pleasantville (1998),6
Rear Window (1954),6
Return to Never Land (2002),6
Return to Oz (1985),6
Revolver (2005),6
Robin Hood: Men in Tights (1993),6
The Rules of Attraction - All Media Types,6
Sabrina (1995),6
The Saint (1997),6
Samantha - An American Girl Holiday (2004),6
Schindler's List (1993),6
Scooby Doo on Zombie Island (1998),6
Sè jiè | Lust Caution (2007),6
The Secret of Roan Inish (1994),6
The Seven-Per-Cent Solution - All Media Types,6
Shallow Grave (1994),6
Sharpay's Fabulous Adventure (2011),6
Silver Linings Playbook (2012),6
Snakes on a Plane (2006),6
Sniper 470 (2005),6
Snow Cake (2006),6
Snow Queen (2002),6
Spring Breakers (2012),6
Suicide Kings (1997),6
Suite Française (2015),6
Summer (2008),6
Sunshine Cleaning,6
Survivor (1999),6
Take the Lead (2006),6
There Will Be Blood,6
The Third Man (1949),6
The Thomas Crown Affair (1999),6
Total Recall (1990),6
Trick 'r Treat (2008),6
True Lies (1994),6
The Truth About Cats & Dogs (1996),6
Unfriended (2014),6
Universal Soldier (Movies),6
Upside Down (2012),6
Vampires (1998),6
Vertigo (1958),6
Was nützt die Liebe in Gedanken | Love in Thoughts (2004),6
What Maisie Knew (2012),6
Wild Child (2008),6
Wristcutters: A Love Story (2006),6
Yossi & Jagger (2002),6
You're Next (2011),6
10 Years (2011),5
12 Angry Men (1957),5
2 Guns (2013),5
2001 Maniacs: Field of Screams (2010),5
27 Dresses (2008),5
8MM (1999),5
About Time (2013 Curtis),5
American Hustle (2013),5
Annie (2014),5
Appleseed - 士郎正宗 | Appleseed - Shirow Masamune,5
Astérix et Obélix | Asterix & Obelix (Live Action Movies),5
Les Aventures Extraordinaires d'Adele Blanc-Sec (2010),5
Backdraft (1991),5
Bad Boy Street (2012),5
Bandits (1997),5
Bedazzled (All Movies),5
Before I Go to Sleep (2014),5
Before Sunset (2004),5
Bell Book and Candle (1958),5
Better Luck Tomorrow (2002),5
The Book Thief (2013),5
The Boss Baby (2017),5
Brief Encounter (1945),5
Das Cabinet des Dr. Caligari | Cabinet of Dr. Caligari (1920),5
Cairo Time (2009),5
Captain Blood (1935),5
Chatroom (2010),5
Close Encounters of the Third Kind (1977),5
Closer (2004),5
Cold Comfort Farm - All Media Types,5
Con Air (1997),5
The Crazies (2010),5
Cry_Wolf (2005),5
Da uomo a uomo | Death Rides a Horse (1967),5
Daft Punk's Electroma (2006),5
Dead & Breakfast (2004),5
Design for Living (1933),5
Dhoom | Blast (Movies),5
Doctor Dolittle (1967),5
Dog Day Afternoon (1975),5
Dostana (2008),5
Down Periscope (1996),5
Downtime (Reeltime 1995),5
天將雄師 | Dragon Blade (2015),5
Dying of the Light (2014),5
Eagle Eye (2008),5
Einstein and Eddington (2008),5
En Kort En Lang | Shake It (2001),5
Equals (2016),5
Exodus: Gods and Kings (2014),5
Fever Pitch (1997),5
Finding Neverland (2004),5
Flood (2007),5
The Frighteners (1996),5
The Full Monty (1997),5
A Funny Thing Happened on the Way to Thor's Hammer (Marvel Short Film),5
Get Out (2017),5
Gilda (1946),5
Go (1999),5
The Good The Bad and Huckleberry Hound (1988),5
Gorky Park (1983),5
The Graduate (1967),5
Guys and Dolls (1955),5
Happy Death Day (2017),5
Hard Candy (2006),5
