The Left Hand of Darkness - Ursula K. Le Guin,40
The Lions of Al-Rassan - Guy Gavriel Kay,40
Sharpe Series - Bernard Cornwell,40
Spider Riders - All Media Types,40
405 - Awakencordy,39
Bridge to Terabithia - Katherine Paterson,39
BURROUGHS Edgar Rice - Works,39
Captain Blood - Rafael Sabatini,39
McKILLIP Patricia A - Works,39
Thoroughbred Series - Various Authors,39
Aztec Religion,38
Barsoom & Related Fandoms,38
Faerie Folklore,38
Famous Five - Enid Blyton,38
The Night Manager - Jean Le Carré,38
Stardust - Neil Gaiman,38
やはり俺の青春ラブコメはまちがっている。 | My Teen Romantic Comedy SNAFU (Anime),38
All the Wrong Questions - Lemony Snicket,37
Beowulf (Poem),37
Elenium/Tamuli Series - David & Leigh Eddings,37
The Gentleman's Guide to Vice and Virtue Series - Mackenzi Lee,37
Rebecca - Daphne du Maurier,37
Secret Circle - L. J. Smith,37
Treasure Island - Robert Louis Stevenson,37
Chronicles of the Kencyrath - P. C. Hodgell,36
Earth's Children - Jean M. Auel,36
The Goldfinch - Donna Tartt,36
凶宅笔记 - 贰十三 | Haunted Houses Handbook - Èr Shísān,36
Psmith - P. G. Wodehouse,36
Star Wars Legends: Fate of the Jedi Series - Aaron Allston & Troy Denning & Christie Golden,36
The 39 Clues - Various Authors,35
Coraline - Neil Gaiman,35
Damar Series - Robin McKinley,35
The Lion in Winter - All Media Types,35
MAY Karl - Works,35
Prestuplenie i nakazanie | Crime and Punishment - Fyodor Dostoyevsky,35
Star Wars Legends: Legacy of the Force Series - Aaron Allston & Troy Denning & Karen Traviss,35
Unwind Dystology - Neal Shusterman,35
1/2 Wangzi | 1/2 Prince,34
The Black Company Series - Glen Cook,34
California Diaries - Ann M. Martin,34
Goosebumps - All Media Types,34
House of Leaves - Mark Z. Danielewski,34
Otherfaith Religion & Lore,34
The Posterchildren - Kitty Burroughs,34
Richard Jury - Martha Grimes,34
Talents Series - Anne McCaffrey,34
Uglies Series - Scott Westerfeld,34
Winnetou - Karl May,34
Cassandra Palmer Series - Karen Chance,33
The Catcher in the Rye - J. D. Salinger,33
The Chronicles of Nick - Sherrilyn Kenyon,33
Codex Alera - Jim Butcher,33
Densetsu no Yuusha no Densetsu | The Legend of the Legendary Heroes,33
Dexter Series - Jeff Lindsay,33
Fingersmith - Sarah Waters,33
Goblin Market - Christina Rossetti,33
Green Rider Series - Kristen Britain,33
The Long Walk - Richard Bachman,33
Looking for Alaska - John Green,33
Machineries of Empire Series - Yoon Ha Lee,33
Millennium Trilogy - Stieg Larsson,33
Moby Dick - Herman Melville,33
The Neverending Story - All Media Types,33
Once and Future King Series - T. H. White,33
Sunshine - Robin McKinley,33
Walt Longmire Mysteries - Craig Johnson,33
Whyborne and Griffin - Jordan L. Hawk,33
Daughter of Smoke and Bone - Laini Taylor,32
Fire and Hemlock - Diana Wynne Jones,32
Leagues and Legends - E. Jade Lomax,32
魔法科高校の劣等生 | Mahouka Koukou no Rettousei | The Irregular at Magic High School,32
The Morganville Vampires - Rachel Caine,32
Never Let Me Go - All Media Types,32
North and South - Elizabeth Gaskell,32
