終焉ノ栞プロジェクト | Shuuen no Shiori Project,71
魔法使いの嫁 | Mahou Tsukai no Yome | The Ancient Magus Bride,69
Deadman Wonderland,68
Fruits Basket (Anime),68
Gundam SEED Destiny,68
Strike Witches,68
Dragon Kishi-dan | Dragon Knights,67
アイカツ! アイドルカツドウ! | Aikatsu!,66
ベイブレードバースト | Beyblade Burst (Anime),66
Chobits,66
Weiß Side B (Manga),66
炎の蜃気楼[ミラージュ] | Honoo no Mirage | Mirage of Blaze,65
Liar Game,65
Samurai Deeper Kyo,65
Toaru Kagaku no Railgun | A Certain Scientific Railgun,65
会長はメイド様! | Kaichou wa Maid-sama! | Maid Sama!,64
昭和元禄落語心中 | Shouwa Genroku Rakugo Shinjuu (Anime),64
Vampire Hunter D,64
Gakuen Mokushiroku | Highschool of the Dead,63
Angel Beats!,62
曇天に笑う | Donten ni Warau,62
Noir (Anime),62
Panty & Stocking with Garterbelt,62
Vassalord,62
ああっ女神さまっ | Ah! Megami-sama! | Oh My Goddess!,61
Azumanga Daioh,61
Code Name: Sailor V,61
Keroro Gunsou | Sgt. Frog,61
Mugen no Juunin | Blade of the Immortal,61
Neko no Ongaeshi | The Cat Returns,61
Gatchaman Crowds,60
Haru wo Daiteita | Embracing Love,60
モンスター娘のいる日常 | Monster Musume no Iru Nichijou,59
Soul Eater Not!,59
Hyakujitsu no Bara | Maiden Rose,58
Koi Suru Bou-kun | The Tyrant Falls in Love,58
Dance with Devils (Anime),57
Kuroshitsuji : The Most Beautiful DEATH in the World - Iwasaki/Mori/Mari,57
Shiritsu Horitsuba Gakuen,57
田中くんはいつもけだるげ | Tanaka-kun wa Itsumo Kedaruge | Tanaka is Always Listless,57
Witch Hunter Robin,57
ばらかもん | Barakamon,56
Boruto: Naruto Next Generations,56
Koukyoushihen Eureka Seven | Eureka seveN (Anime),56
Mawaru Penguindrum,56
Mononoke-hime | Princess Mononoke,56
Amnesia (Game & Anime),55
Fate/Apocrypha,55
Gungrave,54
Matantei Loki Ragnarok | Mythical Detective Loki Ragnarok,54
Monochrome Factor,54
ボールルームへようこそ | Ballroom e Youkoso,53
花ざかりの君たちへ | Hanazakari no Kimitachi e | Hana-Kimi (Manga),53
RG Veda (Manga),53
Tytania,53
Sekirei,52
Gorgeous Carat (Manga),51
王室教師ハイネ | Oushitsu Kyoushi Haine | The Royal Tutor (Anime),51
坂本ですが？ | Sakamoto desu ga? | Haven't You Heard? I'm Sakamoto,51
Mach GoGoGo | Speed Racer,50
天地無用! | Tenchi Muyo!,50
ゼロの使い魔 | Zero no Tsukaima | The Familiar of Zero,50
Maria-sama ga Miteru,49
Oban Star-Racers,49
囀る鳥は羽ばたかない | Saezuru Tori wa Habatakanai,49
新白雪姫伝説プリーティア | Shin Shirayuki-hime Densetsu Prétear | Prétear - The New Legend of Snow White,49
BIRDMEN - 田辺イエロウ | Tanabe Yellow,48
Kara no Kyoukai | The Garden of Sinners,48
Rookies - Morita Masanori & Related Fandoms,48
Clannad,47
Okane ga Nai,47
Clamp Gakuen Tanteidan | Clamp School Detectives,46
甲鉄城のカバネリ | Koutetsujou no Kabaneri | Kabaneri of the Iron Fortress (Anime),46
Samurai 7,46
Akira - All Media Types,45
爆れつハンター | Bakuretsu Hunters | Sorcerer Hunters,45
Gregory Horror Show,45
외모지상주의 | Lookism,45
Macross - All Media Types,45
Supernatural: The Animation,45
Yotsuba to! | Yotsuba&!,45
Chrno Crusade,44
New Game! (Anime & Manga),44
Zoids,44
Black Jack (Anime & Manga),43
Brothers Conflict,43
機動戦士ガンダム | Mobile Suit Gundam (TV),43
ぢゅん子 | JUNKO - Works,43
Mai-Otome,43
廃れ夢 | Obsolete Dream,43
進撃の巨人 | Shingeki no Kyojin | Attack on Titan (Movies),43
Drifters (Anime & Manga),42
私がモテてどうすんだ | Watashi ga Motete Dousunda | Kiss Him Not Me,42
Yamato Nadeshiko Shichi Henge | The Wallflower - All Media Types,42
BanG Dream! (Anime),41
마왕일기 | Demon Diary,41
Devilman,41
