Queen's Blade,113
Shall We Date?: Wizardess Heart+,113
Wakfu,111
Warframe,111
Tales of Symphonia: Dawn of the New World,110
.hack - All Media Types,109
悪魔城ドラキュラ 暁月の円舞曲 と 蒼月の十字架 | Castlevania: Aria of Sorrow & Dawn of Sorrow,108
Diablo III,108
Shin Megami Tensei: Devil Summoner,107
Elder Scrolls Online,106
Gears of War (Video Games),106
Oxenfree,106
Spyro,105
Star Ocean: The Second Story | Second Evolution,104
Animamundi Dark Alchemist,103
THE iDOLM@STER,103
スイートルームで悪戯なキス | Kissed By the Baddest Bidder,103
Hiveswap,102
Lamento -BEYOND THE VOID-,102
Digimon Story Series | Digimon World Series,101
Dota 2,101
Fate/EXTRA,101
Heavy Rain,101
Rockman.EXE | Mega Man Battle Network,100
Shadowrun,100
XCOM (Video Games) & Related Fandoms,100
Neverwinter Nights,99
天下統一恋の乱 | Sakura Amidst Chaos | Samurai Love Ballad (Visual Novel),99
Star Ocean: Till the End of Time,99
Drag-On Dragoon | Drakengard,98
Final Fantasy I,98
Heart no Kuni no Alice | Alice in the Country of Hearts,98
Hotline Miami (Video Games),98
神々の悪戯 | Kamigami no Asobi,98
Vagrant Story,97
悪魔城ドラキュラX 月下の夜想曲 | Castlevania: Symphony of the Night,95
Fire Emblem: Shin Ankoku Ryuu to Hikari no Ken | Fire Emblem: Shadow Dragon,94
BanG Dream! Girl's Band Party! (Video Game),92
Prince of Persia - All Media Types,92
Sly Cooper (Video Games),92
Soul Calibur,92
Crash Bandicoot (Video Games),89
Darksiders (Video Games),89
Hyperdimension Neptunia,89
Odin Sphere,89
Psychonauts,89
Layton Kyouju vs Gyakuten Saiban | Professor Layton vs. Phoenix Wright: Ace Attorney,87
Persona Q: Shadow of the Labyrinth,87
Pocket Mortys,87
DragonFable,86
Fire Emblem: Shin Monshou no Nazo | Fire Emblem: New Mystery of the Emblem,86
Half-Life,86
妖怪ウォッチ | Yo-Kai Watch,86
King of Fighters,85
Dead Space,83
Xenosaga,83
Mafia (Video Games),82
Game of Thrones (Video Game 2014),81
Hollywood U: Rising Star,80
Titanfall,80
Tom Clancy's Rainbow Six (Video Games),80
アトリエ | Atelier & Related Fandoms,79
Myst Series,79
1bitHeart (Video Game),78
Alien: Isolation (Video Game),78
Fable 2 (Video Game),78
MapleStory,78
Vampire: The Masquerade – Bloodlines (Video Game),78
Steins;Gate,77
Final Fantasy II,75
Marathon (Video Games),75
Middle-earth: Shadow of Mordor (Video Games),75
Mother 1 | EarthBound Zero | EarthBound Beginnings,75
Rayman (Video Games),75
Batman: The Telltale Series (Video Game),74
Diablo (Video Game),74
The Lord of the Rings Online,74
Skullgirls,74
Underworld Capital Incident (Video Game),74
Castlevania: Lords of Shadow,73
Final Fantasy V,73
Harvest Moon: Animal Parade,73
The Stanley Parable,73
Tron: Evolution,73
Suikoden I,72
Transformers: War for Cybertron,72
Etrian Odyssey Series,71
SOMA (Video Game),71
Hustle Cat,70
Valkyrie Profile Series,70
Army Of Two (Video Game),69
Legend of Spyro,69
Granblue Fantasy (Video Game),68
Sunless Sea,68
Monster Hunter (Video Games),67
The Order: 1886,67
Prince of Persia: The Sands of Time - All Media Types,67
アイカツ! アイドルカツドウ! | Aikatsu!,66
Notice Me Senpai! (Video Game),65
Super Mario Galaxy,65
Dragon Quest Series,64
真女神転生IV FINAL | Shin Megami Tensei IV: Apocalypse,64
蒼き雷霆 ガンヴォルト | Azure Striker Gunvolt,63
牧場物語つながる新天地 | Story of Seasons,63
Super Paper Mario (Game),63
Twitch Plays Pokemon (Let's Play),63
Dying Light (Video Game),62
Xenogears,62
Final Fantasy IV: The After Years,61
Layton Brothers: Mystery Room,61
LISA (Video Games),61
Midnight Cinderella (Video Game),61
Punch-Out!! (Video Games),60
Slender (Video Game),60
ねこあつめ | Neko Atsume: Kitty Collector,59
Pokemon Ranger,59
Blaze Union,58
Chrono Cross,58
Darkest Dungeon (Video Game),58
Digimon World Series,58
Eldarya (Video Game),58
Mario Kart (Video Games),58
Parasite Eve,58
Red Dead Redemption,58
Star Ocean: The Last Hope,58
Diablo II,56
Disgaea 4: A Promise Unforgotten,56
.hack//G.U.,56
HuniePop (Video Game),56
Katawa Shoujo,56
NiGHTS into Dreams,56
Persona | Revelations Persona,56
Radiant Historia,56
Amnesia (Game & Anime),55
Battleborn (Video Game),55
